area,ID,Longitude,Latitude,Slp_class,Slope_mean,Elv_class,Elevation_,ECO_NAME,G200_REGIO,_antropiza,HISTO_0,HISTO_1,HISTO_2,HISTO_3,total_pix,Natural,Agro,Urb,Other,Antro,Check
99926101.3,2406,-53.563537,-26.078524,Class3,21.03916936,2-Moderate Elevation,477.5629349,Araucaria moist forests,Atlantic Forests,0.6882213,35180,79056,0,0,114236,0.308,0.692,0,0,0.692,1
99926101.3,5262,-42.366514,-18.435661,Class3,31.73520799,2-Moderate Elevation,477.8534736,Bahia interior forests,Atlantic Forests,0.658027941,42467,71769,0,0,114236,0.372,0.628,0,0,0.628,1
99926101.3,139,-40.429028,-15.838894,Class3,37.54497612,2-Moderate Elevation,478.2558949,Bahia interior forests,Atlantic Forests,0.55972869,51851,62529,65,0,114445,0.453,0.546,0.001,0,0.547,1
99926101.3,2401,-49.97804,-23.107593,Class2,10.30803328,2-Moderate Elevation,478.3093607,Alto Paraná Atlantic forests,Atlantic Forests,0.877142809,12107,97205,4924,0,114236,0.106,0.851,0.043,0,0.894,1
99926101.3,12547,-48.814977,-22.162392,Class1,8.115835783,2-Moderate Elevation,478.3578618,Alto Paraná Atlantic forests,Atlantic Forests,0.88854019,11813,100820,1602,0,114235,0.103,0.883,0.014,0,0.897,1
99926101.3,1549,-50.815804,-22.137135,Class1,5.411791236,2-Moderate Elevation,478.4108513,Alto Paraná Atlantic forests,Atlantic Forests,0.933243909,7489,106748,0,0,114237,0.066,0.934,0,0,0.934,1
99926101.3,4877,-40.604018,-12.081831,Class2,16.90093689,2-Moderate Elevation,478.4863188,Atlantic dry forests,Atlantic Dry Forests,0.30494276,62200,51947,89,0,114236,0.544,0.455,0.001,0,0.456,1
99926101.3,11588,-36.22622,-7.984511,Class2,10.76047788,2-Moderate Elevation,478.5516609,Pernambuco interior forests,Atlantic Forests,0.520551066,55295,39477,19463,0,114235,0.484,0.346,0.17,0,0.516,1
99926101.3,7450,-42.330695,-18.012238,Class3,26.33550997,2-Moderate Elevation,478.5519652,Bahia interior forests,Atlantic Forests,0.614412499,41969,72462,14,0,114445,0.367,0.633,0,0,0.633,1
99926101.3,7743,-53.438671,-26.580636,Class3,31.84230115,2-Moderate Elevation,478.7421337,Araucaria moist forests,Atlantic Forests,0.694483579,35800,78380,57,0,114237,0.313,0.686,0,0,0.687,0.999
99926101.3,11380,-40.75714,-19.8963,Class3,36.14635444,2-Moderate Elevation,478.9736935,Bahia coastal forests,Atlantic Forests,0.75590126,25422,88336,477,0,114235,0.223,0.773,0.004,0,0.777,1
99926101.3,8329,-53.075868,-29.517875,Class3,25.48347947,2-Moderate Elevation,479.0350699,Alto Paraná Atlantic forests,Atlantic Forests,0.551081528,47045,67401,0,0,114446,0.411,0.589,0,0,0.589,1
99926101.3,365,-43.59754,-11.50996,Class1,3.268957929,2-Moderate Elevation,479.1240182,Atlantic dry forests,Atlantic Dry Forests,0.003332265,112896,1340,0,0,114236,0.988,0.012,0,0,0.012,1
99926101.3,11699,-53.221736,-26.941318,Class3,20.43966805,2-Moderate Elevation,479.1454903,Alto Paraná Atlantic forests,Atlantic Forests,0.717790376,32491,81550,405,0,114446,0.284,0.713,0.004,0,0.716,1.001
99926101.3,431,-49.677608,-20.920461,Class1,8.113730163,2-Moderate Elevation,479.3352918,Alto Paraná Atlantic forests,Atlantic Forests,0.919957067,8777,105394,65,0,114236,0.077,0.923,0.001,0,0.923,1.001
99926101.3,2694,-51.130782,-23.075361,Class2,12.41477804,2-Moderate Elevation,479.4351889,Alto Paraná Atlantic forests,Atlantic Forests,0.902764538,11091,103354,0,0,114445,0.097,0.903,0,0,0.903,1
99926101.3,6109,-43.922227,-10.210112,Class1,7.242326446,2-Moderate Elevation,479.4831258,Atlantic dry forests,Atlantic Dry Forests,0.413602848,91545,22690,0,0,114235,0.801,0.199,0,0,0.199,1
99926101.3,7718,-43.506653,-10.024441,Class1,3.343054132,2-Moderate Elevation,479.4882565,Atlantic dry forests,Atlantic Dry Forests,0.046087265,100113,14124,0,0,114237,0.876,0.124,0,0,0.124,1
99926101.3,12210,-44.165797,-10.377517,Class1,9.470302687,2-Moderate Elevation,479.4956357,Atlantic dry forests,Atlantic Dry Forests,0.612531214,83452,30993,0,0,114445,0.729,0.271,0,0,0.271,1
99926101.3,4563,-50.907298,-22.187923,Class1,4.918659476,2-Moderate Elevation,479.5089889,Alto Paraná Atlantic forests,Atlantic Forests,0.967959101,3625,104441,6378,0,114444,0.032,0.913,0.056,0,0.968,1.001
99926101.3,7261,-44.05209,-8.259553,Class1,4.571357664,2-Moderate Elevation,479.624625,Atlantic dry forests,Atlantic Dry Forests,0.0021175,114208,26,0,0,114234,1,0,0,0,0,1
99926101.3,2719,-49.686432,-21.983591,Class2,11.7926504,2-Moderate Elevation,479.6373827,Alto Paraná Atlantic forests,Atlantic Forests,0.792851238,18628,95816,0,0,114444,0.163,0.837,0,0,0.837,1
99926101.3,4845,-51.005777,-23.484128,Class2,12.24350257,2-Moderate Elevation,479.6759858,Alto Paraná Atlantic forests,Atlantic Forests,0.805233809,22043,92264,137,0,114444,0.193,0.806,0.001,0,0.807,1
99926101.3,12126,-43.972061,-8.203256,Class1,5.0692626,2-Moderate Elevation,479.7008395,Atlantic dry forests,Atlantic Dry Forests,0.013303975,114424,21,0,0,114445,1,0,0,0,0,1
99926101.3,11068,-43.489869,-14.663972,Class1,2.26929605,2-Moderate Elevation,479.8347726,Atlantic dry forests,Atlantic Dry Forests,0.867931532,33135,81101,0,0,114236,0.29,0.71,0,0,0.71,1
99926101.3,12737,-50.156079,-22.056092,Class2,11.07990693,2-Moderate Elevation,480.1698248,Alto Paraná Atlantic forests,Atlantic Forests,0.923860866,7407,105283,1547,0,114237,0.065,0.922,0.014,0,0.935,1.001
99926101.3,11295,-43.529946,-8.301543,Class1,5.462357036,2-Moderate Elevation,480.172284,Atlantic dry forests,Atlantic Dry Forests,0.056539308,112552,1894,0,0,114446,0.983,0.017,0,0,0.017,1
99926101.3,10438,-43.599147,-8.453071,Class2,11.06981988,2-Moderate Elevation,480.4920706,Atlantic dry forests,Atlantic Dry Forests,0.02829544,112416,2030,0,0,114446,0.982,0.018,0,0,0.018,1
99926101.3,12682,-39.932118,-16.719371,Class3,40.37511655,2-Moderate Elevation,480.694914,Bahia coastal forests,Atlantic Forests,0.598397098,47448,66789,0,0,114237,0.415,0.585,0,0,0.585,1
99926101.3,6585,-44.888767,-15.874222,Class1,3.035381585,2-Moderate Elevation,480.6989789,Atlantic dry forests,Atlantic Dry Forests,0.360523385,81493,32952,0,0,114445,0.712,0.288,0,0,0.288,1
99926101.3,8776,-50.296438,-20.215465,Class1,6.711225994,2-Moderate Elevation,480.9151027,Alto Paraná Atlantic forests,Atlantic Forests,0.932889586,6741,107495,208,0,114444,0.059,0.939,0.002,0,0.941,1
99926101.3,1095,-50.583866,-18.841843,Class1,5.15577674,2-Moderate Elevation,480.9292379,Alto Paraná Atlantic forests,Atlantic Forests,0.882365844,14210,100026,0,0,114236,0.124,0.876,0,0,0.876,1
99926101.3,1465,-48.869566,-24.795978,Class3,42.1159662,2-Moderate Elevation,480.9503192,Serra do Mar coastal forests,Atlantic Forests,0.451668691,58722,55725,0,0,114447,0.513,0.487,0,0,0.487,1
99926101.3,2561,-52.277237,-23.127752,Class1,7.352120592,2-Moderate Elevation,480.9650174,Alto Paraná Atlantic forests,Atlantic Forests,0.917459675,9143,99722,5580,0,114445,0.08,0.871,0.049,0,0.92,1
99926101.3,688,-50.289515,-20.307602,Class1,7.434040396,2-Moderate Elevation,480.9750013,Alto Paraná Atlantic forests,Atlantic Forests,0.894309698,10565,88413,15258,0,114236,0.092,0.774,0.134,0,0.908,1
99926101.3,12468,-40.460583,-16.874496,Class3,32.00293593,2-Moderate Elevation,481.0062762,Bahia interior forests,Atlantic Forests,0.759802929,41594,72852,0,0,114446,0.363,0.637,0,0,0.637,1
99926101.3,7050,-43.774096,-14.55079,Class1,2.624133837,2-Moderate Elevation,481.030711,Atlantic dry forests,Atlantic Dry Forests,0.88942036,17253,95986,997,0,114236,0.151,0.84,0.009,0,0.849,1
99926101.3,2659,-53.450998,-28.193427,Class2,10.34949585,2-Moderate Elevation,481.0695096,Alto Paraná Atlantic forests,Atlantic Forests,0.827831442,20245,91438,2553,0,114236,0.177,0.8,0.022,0,0.823,0.999
99926101.3,356,-50.521205,-22.260306,Class1,9.356744265,2-Moderate Elevation,481.0703376,Alto Paraná Atlantic forests,Atlantic Forests,0.870627837,14342,99605,290,0,114237,0.126,0.872,0.003,0,0.874,1.001
99926101.3,12224,-51.754324,-23.79603,Class2,17.69210297,2-Moderate Elevation,481.1298386,Alto Paraná Atlantic forests,Atlantic Forests,0.838455503,18241,95995,0,0,114236,0.16,0.84,0,0,0.84,1
99926101.3,7018,-48.708009,-22.294266,Class1,6.196340965,2-Moderate Elevation,481.2681444,Alto Paraná Atlantic forests,Atlantic Forests,0.863966525,14246,99722,478,0,114446,0.124,0.871,0.004,0,0.876,0.999
99926101.3,3013,-51.889064,-23.203009,Class1,6.023546962,2-Moderate Elevation,481.338049,Alto Paraná Atlantic forests,Atlantic Forests,0.944540991,6898,104366,2973,0,114237,0.06,0.914,0.026,0,0.94,1
99926101.3,12670,-49.588052,-22.024092,Class2,13.00236192,2-Moderate Elevation,481.4287539,Alto Paraná Atlantic forests,Atlantic Forests,0.734000371,21224,93010,0,0,114234,0.186,0.814,0,0,0.814,1
99926101.3,12693,-50.06498,-22.004917,Class1,7.947942763,2-Moderate Elevation,481.4919378,Alto Paraná Atlantic forests,Atlantic Forests,0.964796099,4554,109891,0,0,114445,0.04,0.96,0,0,0.96,1
99926101.3,4245,-51.569289,-29.411088,Class3,24.1180406,2-Moderate Elevation,481.5041958,Alto Paraná Atlantic forests,Atlantic Forests,0.496764723,48643,64706,886,0,114235,0.426,0.566,0.008,0,0.574,1
99926101.3,2006,-51.235869,-22.942149,Class2,9.57321033,2-Moderate Elevation,481.5221455,Alto Paraná Atlantic forests,Atlantic Forests,0.886245529,13040,99570,1594,31,114235,0.114,0.872,0.014,0,0.886,1
99926101.3,7190,-41.867739,-18.010916,Class3,28.07138005,2-Moderate Elevation,481.5564211,Bahia interior forests,Atlantic Forests,0.613563697,45894,68342,0,0,114236,0.402,0.598,0,0,0.598,1
99926101.3,4828,-44.270282,-13.37431,Class1,4.916645713,2-Moderate Elevation,481.7562331,Atlantic dry forests,Atlantic Dry Forests,0.438854019,65040,49197,0,0,114237,0.569,0.431,0,0,0.431,1
99926101.3,4475,-43.618216,-14.347444,Class1,3.421559491,2-Moderate Elevation,481.8096997,Atlantic dry forests,Atlantic Dry Forests,0.756755389,24476,89712,48,0,114236,0.214,0.785,0,0,0.786,0.999
99926101.3,10422,-50.255628,-18.267135,Class1,3.347152042,2-Moderate Elevation,482.0804062,Alto Paraná Atlantic forests,Atlantic Forests,0.877158645,14501,99735,0,0,114236,0.127,0.873,0,0,0.873,1
99926101.3,9299,-52.837086,-28.44782,Class1,9.15153799,2-Moderate Elevation,482.2399088,Araucaria moist forests,Atlantic Forests,0.858078068,16078,89477,8682,0,114237,0.141,0.783,0.076,0,0.859,1
99926101.3,5070,-50.483157,-20.225609,Class1,6.104294768,2-Moderate Elevation,482.2952709,Alto Paraná Atlantic forests,Atlantic Forests,0.922292994,6448,107031,968,0,114447,0.056,0.935,0.008,0,0.944,0.999
99926101.3,6445,-47.864436,-24.132501,Class3,32.50162949,2-Moderate Elevation,482.3991186,Serra do Mar coastal forests,Atlantic Forests,0.007432341,113390,845,0,0,114235,0.993,0.007,0,0,0.007,1
99926101.3,13050,-50.913301,-23.433438,Class2,13.5841066,2-Moderate Elevation,482.5467751,Alto Paraná Atlantic forests,Atlantic Forests,0.79297254,23381,90855,0,0,114236,0.205,0.795,0,0,0.795,1
99926101.3,1448,-50.04039,-27.167981,Class2,17.01493446,2-Moderate Elevation,482.6649038,Serra do Mar coastal forests,Atlantic Forests,0.649349554,39590,73759,1097,0,114446,0.346,0.644,0.01,0,0.654,1
99926101.3,11137,-44.539229,-15.749009,Class1,3.431713468,2-Moderate Elevation,482.7207243,Atlantic dry forests,Atlantic Dry Forests,0.497857191,57830,56406,0,0,114236,0.506,0.494,0,0,0.494,1
99926101.3,3378,-53.01792,-25.322173,Class3,23.42674429,2-Moderate Elevation,482.8015447,Alto Paraná Atlantic forests,Atlantic Forests,0.666157675,42267,71968,0,0,114235,0.37,0.63,0,0,0.63,1
99926101.3,4010,-52.265952,-23.311602,Class1,6.694715623,2-Moderate Elevation,482.9778799,Alto Paraná Atlantic forests,Atlantic Forests,0.9125406,9724,101844,2667,0,114235,0.085,0.892,0.023,0,0.915,1
99926101.3,9093,-50.386367,-20.266633,Class1,7.038169976,2-Moderate Elevation,482.9917313,Alto Paraná Atlantic forests,Atlantic Forests,0.923847205,6767,104104,3365,0,114236,0.059,0.911,0.029,0,0.941,0.999
99926101.3,10109,-43.274624,-21.499516,Class3,26.53957848,2-Moderate Elevation,483.0106271,Bahia interior forests,Atlantic Forests,0.784055342,26167,87697,581,0,114445,0.229,0.766,0.005,0,0.771,1
99926101.3,5946,-52.637487,-28.440169,Class1,8.802532104,2-Moderate Elevation,483.0476371,Araucaria moist forests,Atlantic Forests,0.905849798,10940,103235,48,11,114234,0.096,0.904,0,0,0.904,1
99926101.3,8217,-39.755891,-13.637995,Class3,34.63113372,2-Moderate Elevation,483.1706257,Bahia coastal forests,Atlantic Forests,0.297799825,83381,31065,0,0,114446,0.729,0.271,0,0,0.271,1
99926101.3,6430,-40.721734,-16.341803,Class3,25.82768389,2-Moderate Elevation,483.2372502,Bahia interior forests,Atlantic Forests,0.531134264,78357,35876,0,0,114233,0.686,0.314,0,0,0.314,1
99926101.3,9404,-42.537275,-19.244787,Class3,36.62304376,2-Moderate Elevation,483.3597474,Bahia interior forests,Atlantic Forests,0.577124249,44933,68641,662,0,114236,0.393,0.601,0.006,0,0.607,1
99926101.3,131,-51.70389,-23.102461,Class1,6.866532638,2-Moderate Elevation,483.3720325,Alto Paraná Atlantic forests,Atlantic Forests,0.938600931,7448,106718,280,0,114446,0.065,0.932,0.002,0,0.935,0.999
99926101.3,9946,-42.044582,-19.427636,Class3,34.74889622,2-Moderate Elevation,483.3886095,Bahia interior forests,Atlantic Forests,0.831958224,19836,94559,51,0,114446,0.173,0.826,0,0,0.827,0.999
99926101.3,10016,-44.878345,-15.966893,Class1,3.786939132,2-Moderate Elevation,483.8300458,Atlantic dry forests,Atlantic Dry Forests,0.66304467,38192,65476,10567,0,114235,0.334,0.573,0.093,0,0.666,1
99926101.3,3887,-50.450558,-21.933494,Class1,7.495361319,2-Moderate Elevation,483.8629433,Alto Paraná Atlantic forests,Atlantic Forests,0.968296284,2784,102108,9345,0,114237,0.024,0.894,0.082,0,0.976,1
99926101.3,12855,-50.649977,-23.097336,Class2,11.37051841,2-Moderate Elevation,483.9363004,Alto Paraná Atlantic forests,Atlantic Forests,0.874267106,13825,100411,0,0,114236,0.121,0.879,0,0,0.879,1
99926101.3,11099,-42.360292,-21.921795,Class3,31.98362667,2-Moderate Elevation,484.124433,Alto Paraná Atlantic forests,Atlantic Forests,0.626299183,42301,71891,254,0,114446,0.37,0.628,0.002,0,0.63,1
99926101.3,4009,-53.007536,-25.505947,Class2,14.81618837,2-Moderate Elevation,484.4044203,Alto Paraná Atlantic forests,Atlantic Forests,0.627559327,42373,71920,153,0,114446,0.37,0.628,0.001,0,0.63,0.999
99926101.3,4936,-47.479875,-24.106579,Class3,36.68656215,2-Moderate Elevation,484.5315078,Serra do Mar coastal forests,Atlantic Forests,0.00505336,113651,585,0,0,114236,0.995,0.005,0,0,0.005,1
99926101.3,5109,-50.206581,-20.164248,Class1,6.526765865,2-Moderate Elevation,484.5852092,Alto Paraná Atlantic forests,Atlantic Forests,0.938981078,6409,106569,1257,0,114235,0.056,0.933,0.011,0,0.944,1
99926101.3,5313,-41.722423,-19.720143,Class3,36.57951934,2-Moderate Elevation,484.6472357,Bahia interior forests,Atlantic Forests,0.721529986,31221,83015,0,0,114236,0.273,0.727,0,0,0.727,1
99926101.3,1900,-53.515085,-26.997754,Class3,21.35392027,2-Moderate Elevation,484.95741,Alto Paraná Atlantic forests,Atlantic Forests,0.711389693,34615,75832,3789,0,114236,0.303,0.664,0.033,0,0.697,1
99926101.3,10878,-43.4984,-12.353418,Class1,2.762044983,2-Moderate Elevation,485.0972211,Atlantic dry forests,Atlantic Dry Forests,0.558611381,45799,68437,0,0,114236,0.401,0.599,0,0,0.599,1
99926101.3,12030,-52.816623,-27.110481,Class2,18.91323716,2-Moderate Elevation,485.2950207,Alto Paraná Atlantic forests,Atlantic Forests,0.624822839,45939,66795,1477,26,114237,0.402,0.585,0.013,0,0.598,1
99926101.3,3824,-49.489948,-20.909478,Class1,7.366315537,2-Moderate Elevation,485.5343619,Alto Paraná Atlantic forests,Atlantic Forests,0.889427912,11008,94142,9086,0,114236,0.096,0.824,0.08,0,0.904,1
99926101.3,12361,-51.432924,-22.859357,Class1,7.665888243,2-Moderate Elevation,485.5474805,Alto Paraná Atlantic forests,Atlantic Forests,0.91666737,10012,100285,4149,0,114446,0.087,0.876,0.036,0,0.913,0.999
99926101.3,7455,-52.961024,-28.037533,Class2,15.36297253,2-Moderate Elevation,486.0558077,Araucaria moist forests,Atlantic Forests,0.796607591,23427,90386,422,0,114235,0.205,0.791,0.004,0,0.795,1
99926101.3,12731,-36.31845,-7.950157,Class1,8.263503856,2-Moderate Elevation,486.0871238,Pernambuco interior forests,Atlantic Forests,0.452200982,75377,36258,2545,56,114236,0.66,0.317,0.022,0,0.34,0.999
99926101.3,531,-51.715975,-22.918623,Class1,8.740497111,2-Moderate Elevation,486.2157172,Alto Paraná Atlantic forests,Atlantic Forests,0.947434134,7084,106957,194,0,114235,0.062,0.936,0.002,0,0.938,1
99926101.3,7329,-42.686535,-21.628976,Class3,32.89314671,2-Moderate Elevation,486.4721779,Bahia interior forests,Atlantic Forests,0.769860887,27819,86417,0,0,114236,0.244,0.756,0,0,0.756,1
99926101.3,3536,-51.916831,-24.263989,Class3,20.68525643,2-Moderate Elevation,486.8069199,Araucaria moist forests,Atlantic Forests,0.862456448,15776,98407,52,0,114235,0.138,0.861,0,0,0.862,0.999
99926101.3,4952,-52.184514,-23.077698,Class1,7.110390352,2-Moderate Elevation,486.8218723,Alto Paraná Atlantic forests,Atlantic Forests,0.927557262,7985,105450,800,0,114235,0.07,0.923,0.007,0,0.93,1
99926101.3,5781,-42.8091,-20.015836,Class3,30.29966417,2-Moderate Elevation,486.846773,Bahia interior forests,Atlantic Forests,0.871264911,14722,99629,95,0,114446,0.129,0.871,0.001,0,0.871,1.001
99926101.3,3346,-49.944891,-22.32137,Class2,13.5830351,2-Moderate Elevation,486.9029756,Alto Paraná Atlantic forests,Atlantic Forests,0.780058379,24187,89970,80,0,114237,0.212,0.788,0.001,0,0.788,1.001
99926101.3,129,-40.638329,-16.285405,Class3,29.41894037,2-Moderate Elevation,486.9381237,Bahia interior forests,Atlantic Forests,0.556261389,74575,39661,0,0,114236,0.653,0.347,0,0,0.347,1
99926101.3,9000,-43.841163,-10.154204,Class1,8.290731933,2-Moderate Elevation,486.9955757,Atlantic dry forests,Atlantic Dry Forests,0.338977188,102124,12112,0,0,114236,0.894,0.106,0,0,0.106,1
99926101.3,769,-48.861325,-20.547412,Class1,6.327090915,2-Moderate Elevation,487.0680246,Alto Paraná Atlantic forests,Atlantic Forests,0.849588729,17802,96434,0,0,114236,0.156,0.844,0,0,0.844,1
99926101.3,11924,-39.973238,-13.995286,Class3,38.03078363,2-Moderate Elevation,487.0828167,Bahia coastal forests,Atlantic Forests,0.346755416,81156,33082,0,0,114238,0.71,0.29,0,0,0.29,1
99926101.3,1481,-49.414079,-21.829197,Class1,7.221458784,2-Moderate Elevation,487.0903371,Alto Paraná Atlantic forests,Atlantic Forests,0.907538638,10429,104017,0,0,114446,0.091,0.909,0,0,0.909,1
99926101.3,9457,-49.595574,-21.932174,Class1,7.860134852,2-Moderate Elevation,487.1069221,Alto Paraná Atlantic forests,Atlantic Forests,0.912413316,9499,102597,2139,0,114235,0.083,0.898,0.019,0,0.917,1
99926101.3,1100,-49.565771,-23.453396,Class1,8.100275213,2-Moderate Elevation,487.1265066,Alto Paraná Atlantic forests,Atlantic Forests,0.47191125,59731,54506,0,0,114237,0.523,0.477,0,0,0.477,1
99926101.3,5866,-43.95942,-15.273029,Class1,2.428699448,2-Moderate Elevation,487.1285616,Atlantic dry forests,Atlantic Dry Forests,0.551474248,56798,57647,0,0,114445,0.496,0.504,0,0,0.504,1
99926101.3,4927,-51.679439,-29.277387,Class3,26.50157926,2-Moderate Elevation,487.2422685,Alto Paraná Atlantic forests,Atlantic Forests,0.484135487,56246,57647,344,0,114237,0.492,0.505,0.003,0,0.508,1
99926101.3,5533,-43.50584,-15.276086,Class1,3.286633433,2-Moderate Elevation,487.2641044,Atlantic dry forests,Atlantic Dry Forests,0.658326092,42324,71912,0,0,114236,0.37,0.63,0,0,0.63,1
99926101.3,1889,-53.351791,-24.551826,Class1,8.78579361,2-Moderate Elevation,487.5631411,Araucaria moist forests,Atlantic Forests,0.911328217,10046,102260,1147,784,114237,0.088,0.895,0.01,0.007,0.912,1
99926101.3,5442,-42.499674,-20.217761,Class3,32.15105553,2-Moderate Elevation,487.7253231,Bahia interior forests,Atlantic Forests,0.819555406,23152,90829,255,0,114236,0.203,0.795,0.002,0,0.797,1
99926101.3,7162,-44.20032,-22.463866,Class3,30.03461005,2-Moderate Elevation,487.7318704,Alto Paraná Atlantic forests,Atlantic Forests,0.758347534,27540,84698,1998,0,114236,0.241,0.741,0.017,0,0.759,0.999
99926101.3,1403,-49.349355,-24.870479,Class3,27.57716801,2-Moderate Elevation,487.8672118,Serra do Mar coastal forests,Atlantic Forests,0.693308362,30847,83389,0,0,114236,0.27,0.73,0,0,0.73,1
99926101.3,7924,-50.55104,-23.138327,Class1,9.505489231,2-Moderate Elevation,487.9187296,Alto Paraná Atlantic forests,Atlantic Forests,0.805878482,22345,88652,3240,0,114237,0.196,0.776,0.028,0,0.804,1
99926101.3,11115,-50.040838,-23.526125,Class1,7.835698138,2-Moderate Elevation,487.9507762,Alto Paraná Atlantic forests,Atlantic Forests,0.909244293,11291,101382,1564,0,114237,0.099,0.887,0.014,0,0.901,1
99926101.3,9915,-53.630512,-26.679364,Class3,22.10748949,2-Moderate Elevation,488.2125234,Alto Paraná Atlantic forests,Atlantic Forests,0.72188805,35431,78781,233,0,114445,0.31,0.688,0.002,0,0.69,1
99926101.3,4939,-50.199597,-20.256388,Class1,7.07120031,2-Moderate Elevation,488.2550601,Alto Paraná Atlantic forests,Atlantic Forests,0.927870623,7638,96055,10542,0,114235,0.067,0.841,0.092,0,0.933,1
99926101.3,11064,-43.718058,-13.50943,Class1,3.299351835,2-Moderate Elevation,488.2786398,Atlantic dry forests,Atlantic Dry Forests,0.638655958,37091,76996,149,0,114236,0.325,0.674,0.001,0,0.675,1
99926101.3,4498,-44.973663,-15.928576,Class1,2.962706466,2-Moderate Elevation,488.300528,Atlantic dry forests,Atlantic Dry Forests,0.127857733,100822,13414,0,0,114236,0.883,0.117,0,0,0.117,1
99926101.3,9199,-43.810504,-11.95836,Class1,2.861164676,2-Moderate Elevation,488.4047873,Atlantic dry forests,Atlantic Dry Forests,0.621080338,42966,71479,0,0,114445,0.375,0.625,0,0,0.625,1
99926101.3,10269,-44.07832,-11.937414,Class1,4.540364431,2-Moderate Elevation,488.5767079,Atlantic dry forests,Atlantic Dry Forests,0.618208814,40515,73721,0,0,114236,0.355,0.645,0,0,0.645,1
99926101.3,5194,-53.165169,-27.952848,Class2,11.76544926,2-Moderate Elevation,488.5823435,Araucaria moist forests,Atlantic Forests,0.864571646,15428,98649,370,0,114447,0.135,0.862,0.003,0,0.865,1
99926101.3,4804,-49.850741,-27.065575,Class2,19.55041693,2-Moderate Elevation,488.7725604,Serra do Mar coastal forests,Atlantic Forests,0.675710333,35416,78820,0,0,114236,0.31,0.69,0,0,0.69,1
99926101.3,7592,-43.805794,-12.762623,Class1,3.125319893,2-Moderate Elevation,488.8047589,Atlantic dry forests,Atlantic Dry Forests,0.632226768,47637,66808,0,0,114445,0.416,0.584,0,0,0.584,1
99926101.3,8277,-43.875342,-15.218075,Class1,2.385206318,2-Moderate Elevation,489.1641205,Atlantic dry forests,Atlantic Dry Forests,0.600077753,53118,60995,123,0,114236,0.465,0.534,0.001,0,0.535,1
99926101.3,6779,-42.74615,-19.079352,Class3,35.03969043,2-Moderate Elevation,489.2403399,Bahia interior forests,Atlantic Forests,0.549487076,46841,67186,418,0,114445,0.409,0.587,0.004,0,0.591,1
99926101.3,12591,-40.708405,-16.434075,Class3,25.66828927,2-Moderate Elevation,489.5313879,Bahia interior forests,Atlantic Forests,0.695929472,66653,47582,0,0,114235,0.583,0.417,0,0,0.417,1
99926101.3,8358,-49.385989,-19.885396,Class1,6.057686789,2-Moderate Elevation,489.7113177,Alto Paraná Atlantic forests,Atlantic Forests,0.955102247,7297,103242,3907,0,114446,0.064,0.902,0.034,0,0.936,1
99926101.3,11868,-41.662421,-19.481126,Class3,48.55333154,2-Moderate Elevation,490.033852,Bahia interior forests,Atlantic Forests,0.632710738,43058,71177,0,0,114235,0.377,0.623,0,0,0.623,1
99926101.3,12520,-40.447021,-16.966631,Class3,28.53600866,2-Moderate Elevation,490.0473555,Bahia interior forests,Atlantic Forests,0.880010124,18430,95756,48,0,114234,0.161,0.838,0,0,0.839,0.999
99926101.3,10133,-42.859259,-20.345989,Class3,27.36846323,2-Moderate Elevation,490.3657647,Bahia interior forests,Atlantic Forests,0.840049356,18909,93993,1334,0,114236,0.166,0.823,0.012,0,0.834,1.001
99926101.3,3957,-49.809395,-22.821391,Class1,6.711603218,2-Moderate Elevation,490.5285351,Alto Paraná Atlantic forests,Atlantic Forests,0.938119543,6303,107788,146,0,114237,0.055,0.944,0.001,0,0.945,1
99926101.3,4443,-45.050159,-23.369004,Class3,40.04781764,2-Moderate Elevation,490.6532271,Serra do Mar coastal forests,Atlantic Forests,0.033660376,110560,2210,1466,0,114236,0.968,0.019,0.013,0,0.032,1
99926101.3,3213,-50.330619,-18.503346,Class1,4.81778952,2-Moderate Elevation,490.8627337,Alto Paraná Atlantic forests,Atlantic Forests,0.916169635,10443,104002,0,0,114445,0.091,0.909,0,0,0.909,1
99926101.3,4573,-43.71758,-11.996481,Class1,2.865226608,2-Moderate Elevation,490.9810166,Atlantic dry forests,Atlantic Dry Forests,0.569379766,50898,63338,0,0,114236,0.446,0.554,0,0,0.554,1
99926101.3,9882,-43.72848,-11.902758,Class1,2.610956666,2-Moderate Elevation,491.0772762,Atlantic dry forests,Atlantic Dry Forests,0.414246908,64688,49548,0,0,114236,0.566,0.434,0,0,0.434,1
99926101.3,9847,-49.682218,-18.512519,Class1,4.94823741,2-Moderate Elevation,491.2181856,Alto Paraná Atlantic forests,Atlantic Forests,0.929279465,10253,102784,1201,0,114238,0.09,0.9,0.011,0,0.91,1.001
99926101.3,6163,-53.241506,-28.370461,Class1,8.394409045,2-Moderate Elevation,491.3509665,Araucaria moist forests,Atlantic Forests,0.880415067,14040,96404,4000,0,114444,0.123,0.842,0.035,0,0.877,1
99926101.3,2370,-53.41203,-25.244555,Class3,24.14582232,2-Moderate Elevation,491.5417894,Alto Paraná Atlantic forests,Atlantic Forests,0.657980209,40320,74126,0,0,114446,0.352,0.648,0,0,0.648,1
99926101.3,11779,-50.345483,-22.06636,Class2,12.32335008,2-Moderate Elevation,491.5839479,Alto Paraná Atlantic forests,Atlantic Forests,0.855901533,16202,94772,3262,0,114236,0.142,0.83,0.029,0,0.858,1.001
